project_id,three_A_date,three_A_notification,three_A_notification_normalized,three_D_date,three_D_notification,three_D_notification_normalized,days_3A_to_3D,delay_over_365d,match_method,geography_verified,research_label,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha,land_available_ratio
58090,2022-10-20,S.O. 4973(E).,SO4973E,2023-03-22,S.O 817(E),SO817E,153,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58090,"Improvement/ Upgradation of NH-60 to 4-lane from km 316+000 to km 320+800 in the district of Birbhum, West Bengal पश्चिम बंगाल राज्य के बीरभूम जिले में राष्ट्रीय राजमार्ग संख्या 60 के चेनेज 316+000 कि.मी से 320+800 कि.मी. तक चार लेन में उन्नय़न/उन्नतिकरन",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58090,36.0,0.8,35.2,0.0364225,0.022222222222222223
58091,2019-02-06,726 E,726E,2020-02-03,554 (E),554E,362,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58091,2019-02-06,731 E,731E,2020-02-03,555 (E),555E,362,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58091,2020-04-22,1331 E,1331E,2020-07-29,2503 E,2503E,98,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58091,2020-04-22,1337 E,1337E,2020-07-29,2505 E,2505E,98,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58091,2022-12-27,S.O. 6094(E).,SO6094E,2023-06-06,S.O. 2458 (E).,SO2458E,161,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58091,2023-02-06,S.O. 594(E).,SO594E,2023-07-26,S.O. 3359(E).,SO3359E,170,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58091,Rehabilitation and up-gradation two lane with paved shoulder configuration of Osman Nagar - Kundral section of NH-161A Design Ch. from Km. 0.000 to Km. 52.730 on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58091,158.19,145.19,13.0,0.0,0.9178203426259561
58093,2019-02-06,732 E,732E,2020-02-03,553 (E),553E,362,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58093,Rehabilitation and up-gradation of Kundral - Wazar section from Design Chainage from Km. 52.730 to Chainage Km. 99.250 on NH-161A to two lane road paved shoulder on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58093,139.56,117.56,22.0,0.0,0.8423617082258527
58093,2020-06-17,1914 E,1914E,2020-10-19,3680 E,3680E,124,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58093,Rehabilitation and up-gradation of Kundral - Wazar section from Design Chainage from Km. 52.730 to Chainage Km. 99.250 on NH-161A to two lane road paved shoulder on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58093,139.56,117.56,22.0,0.0,0.8423617082258527
58093,2021-12-03,4375 E,4375E,2022-02-28,868 E,868E,87,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58093,Rehabilitation and up-gradation of Kundral - Wazar section from Design Chainage from Km. 52.730 to Chainage Km. 99.250 on NH-161A to two lane road paved shoulder on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58093,139.56,117.56,22.0,0.0,0.8423617082258527
58095,2018-10-09,5264,5264,2019-09-19,3400,3400,345,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58095,Rehabilitation and up-gradation of Barasgaon to Rahatee Bu. (Mah/AP Border) section of NH-222 from existing Km. 558.200 to Km. 615.000 in the State of Maharashtra to two lanes with paved shoulders on EPC basis under NHDP-IV NHDP-IV,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58095,187.49,173.55,13.94,0.0,0.9256493679662916
58095,2019-07-06,2402 E,2402E,2020-06-29,2138 E,2138E,359,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58095,Rehabilitation and up-gradation of Barasgaon to Rahatee Bu. (Mah/AP Border) section of NH-222 from existing Km. 558.200 to Km. 615.000 in the State of Maharashtra to two lanes with paved shoulders on EPC basis under NHDP-IV NHDP-IV,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58095,187.49,173.55,13.94,0.0,0.9256493679662916
58095,2026-02-24,998(E),998E,2026-08-07,S.O. 4377(E),SO4377E,164,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58095,Rehabilitation and up-gradation of Barasgaon to Rahatee Bu. (Mah/AP Border) section of NH-222 from existing Km. 558.200 to Km. 615.000 in the State of Maharashtra to two lanes with paved shoulders on EPC basis under NHDP-IV NHDP-IV,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58095,187.49,173.55,13.94,0.0,0.9256493679662916
58097,2019-01-28,517,517,2020-06-30,2634 E,2634E,519,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58097,Rehabilitation and up-gradation to 2 lane road with paved shoulder of Ardhapur to Himayatnagar (Design Chainage Km. 0.00 to Km. 64.700) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58097,115.14,98.7,16.44,0.0,0.8572173006774362
58097,2019-01-29,491 E,491E,2021-02-22,853 E,853E,755,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58097,Rehabilitation and up-gradation to 2 lane road with paved shoulder of Ardhapur to Himayatnagar (Design Chainage Km. 0.00 to Km. 64.700) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58097,115.14,98.7,16.44,0.0,0.8572173006774362
58097,2020-08-11,2728 E,2728E,2021-06-09,2204 E,2204E,302,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58097,Rehabilitation and up-gradation to 2 lane road with paved shoulder of Ardhapur to Himayatnagar (Design Chainage Km. 0.00 to Km. 64.700) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58097,115.14,98.7,16.44,0.0,0.8572173006774362
58097,2021-02-22,801 E,801E,2024-02-19,S.O. 781(E).,SO781E,1092,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58097,Rehabilitation and up-gradation to 2 lane road with paved shoulder of Ardhapur to Himayatnagar (Design Chainage Km. 0.00 to Km. 64.700) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58097,115.14,98.7,16.44,0.0,0.8572173006774362
58097,2023-05-02,S.O. 2019(E).,SO2019E,2025-06-13,S.O. 2595(E).,SO2595E,773,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58097,Rehabilitation and up-gradation to 2 lane road with paved shoulder of Ardhapur to Himayatnagar (Design Chainage Km. 0.00 to Km. 64.700) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58097,115.14,98.7,16.44,0.0,0.8572173006774362
58099,2020-02-10,647 (E),647E,2021-02-23,843 E,843E,379,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58099,Up-gradation to 2 lane road with paved shoulder of Nanded Kinwat Mahur Arni road Section from Sarsam BR of NH1661A (Chainage Km. 33.000) to Kothari (Ch Km. 90.000) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58099,188.06,176.6,11.46,0.15,0.9390620014888865
58099,2020-08-28,2930 E,2930E,2022-02-15,672 E,672E,536,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58099,Up-gradation to 2 lane road with paved shoulder of Nanded Kinwat Mahur Arni road Section from Sarsam BR of NH1661A (Chainage Km. 33.000) to Kothari (Ch Km. 90.000) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58099,188.06,176.6,11.46,0.15,0.9390620014888865
58099,2021-04-12,1560 E,1560E,2022-03-03,981 E,981E,325,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58099,Up-gradation to 2 lane road with paved shoulder of Nanded Kinwat Mahur Arni road Section from Sarsam BR of NH1661A (Chainage Km. 33.000) to Kothari (Ch Km. 90.000) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58099,188.06,176.6,11.46,0.15,0.9390620014888865
58099,2021-05-13,1875 E,1875E,2023-12-22,S.O. 5433(E).,SO5433E,953,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58099,Up-gradation to 2 lane road with paved shoulder of Nanded Kinwat Mahur Arni road Section from Sarsam BR of NH1661A (Chainage Km. 33.000) to Kothari (Ch Km. 90.000) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58099,188.06,176.6,11.46,0.15,0.9390620014888865
58101,2018-11-15,5783,5783,2020-07-29,2502 E,2502E,622,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58101,Up-gradation to 2 lane road with paved shoulders/four lane configuration of Bhokar (Km. 21.00) to Sarsam (Km. 54.000) Budruk section of NH-161A (Desing Ch 0.000 Km. to Ch. 33.000Km) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58101,101.52,85.08,16.44,0.0,0.8380614657210402
58101,2020-02-10,644,644,2020-11-03,3970 E,3970E,267,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58101,Up-gradation to 2 lane road with paved shoulders/four lane configuration of Bhokar (Km. 21.00) to Sarsam (Km. 54.000) Budruk section of NH-161A (Desing Ch 0.000 Km. to Ch. 33.000Km) on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58101,101.52,85.08,16.44,0.0,0.8380614657210402
58102,2012-01-19,859 (E),859E,2012-09-04,2026E,2026E,229,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2012-01-19,RW/NH-37014/2/2011/NHDP-IVA,RWNH3701422011NHDPIVA,2012-09-04,S.O 2026,SO2026,229,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2012-01-19,S.O 0859 (E),SO0859E,2012-09-04,S.O.2026(E),SO2026E,229,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2012-01-19,S.O 859E,SO859E,2012-09-04,S.O 2562(E),SO2562E,229,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2012-01-19,S.O.93(E),SO93E,2012-09-04,S.O 93 (E),SO93E,229,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2012-04-20,SO859(E),SO859E,2012-10-26,S.O.2026(E),SO2026E,189,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2018-10-09,5236,5236,2019-09-24,3448,3448,350,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58102,2023-01-25,S.O.428(E),SO428E,2023-05-03,S.O.2104(E),SO2104E,98,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58102,UPGRADATION OF REWA MP/UP BORDER SECTION OF NH-7 (REWA-HANUMANA) IN THE STATE OF MADHYA PRADESH FROM KM 140.600 TO KM 229.830 अपग्रडेशन ऑफ़ रीवा - हनुमना राष्ट्रीय राज मार्ग क्रमांक ७ किमी १४०+६०० से किमी २२९+८३० तक मध्य प्रदेश राज्य में,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58102,325.0,200.0,125.0,0.06,0.6153846153846154
58106,2020-10-23,3783 E,3783E,2021-03-10,1122 E,1122E,138,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58106,Upgradation to two lane with paved shoulder from Malewada to Chimur section km 16/00 to 47/700 of NH 353E on EPC mode in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58106,84.966,70.086,14.88,0.02,0.8248711249205565
58106,2022-12-29,S.O. 6124 (E).,SO6124E,2023-05-03,S.O. 2109(E).,SO2109E,125,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58106,Upgradation to two lane with paved shoulder from Malewada to Chimur section km 16/00 to 47/700 of NH 353E on EPC mode in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58106,84.966,70.086,14.88,0.02,0.8248711249205565
58106,2023-05-03,S.O. 2096(E).,SO2096E,2023-07-31,S.O. 3417(E).,SO3417E,89,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58106,Upgradation to two lane with paved shoulder from Malewada to Chimur section km 16/00 to 47/700 of NH 353E on EPC mode in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58106,84.966,70.086,14.88,0.02,0.8248711249205565
58107,2020-09-24,3288 E,3288E,2022-07-28,S.O. 3482(E).,SO3482E,672,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58107,Estimate of package II Upgradation to two lane with paved shoulder from Chimur to Warora km 47/700 to 98/350 (Pack II) (Excluding 52/700 to 60/600) of MH-353E on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58107,130.281,112.224,18.057,0.0,0.8613995901167476
58107,2021-12-02,4945 E,4945E,2023-03-10,S.O. 1132(E).,SO1132E,463,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58107,Estimate of package II Upgradation to two lane with paved shoulder from Chimur to Warora km 47/700 to 98/350 (Pack II) (Excluding 52/700 to 60/600) of MH-353E on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58107,130.281,112.224,18.057,0.0,0.8613995901167476
58108,2020-07-30,2538 E,2538E,2021-03-10,1124 E,1124E,223,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58108,Rehabilitation and Up-gradation of Karad to Vita section of National Highway NH-166E from existing Km. 134.617 to Km. 182.117 (Design Km. 00.000 to Km. 47.500) in the state of Maharashtra on EPC mode (Total Lenght = 47.500Km) 47.500Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58108,95.3,85.133,10.167,0.0,0.8933158447009444
58108,2020-08-11,2725 E,2725E,2022-03-24,1291 E,1291E,590,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58108,Rehabilitation and Up-gradation of Karad to Vita section of National Highway NH-166E from existing Km. 134.617 to Km. 182.117 (Design Km. 00.000 to Km. 47.500) in the state of Maharashtra on EPC mode (Total Lenght = 47.500Km) 47.500Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58108,95.3,85.133,10.167,0.0,0.8933158447009444
58109,2020-05-26,1652 E,1652E,2021-04-07,1474 E,1474E,316,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58109,2020-09-15,3166 E,3166E,2021-05-24,1988 E,1988E,251,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58109,2021-04-07,1490 E,1490E,2021-07-09,2749 E,2749E,93,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58109,2021-06-09,2224 E,2224E,2022-06-23,S.O. 2838(E).,SO2838E,379,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58109,2022-01-11,132 E,132E,2022-07-22,S.O. 3338(E).,SO3338E,192,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58109,2022-04-19,S.O. 1868(E),SO1868E,2022-12-16,S.O. 5904(E).,SO5904E,241,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58109,Rehabilitation and Up-gradation of Vita to Nagaj section of National Highway NH-166E from existing Km. 182.117 to Km. 228.772 (Design Km. 47.500 to Km. 94.155) to Two lane with paved shoulders in the state of Maharashtra on EPC mode (Total Lenght = 46.655Km) 46.655Km),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58109,184.12,56.78,127.34,0.0,0.3083858353247882
58112,2020-09-11,3112 E,3112E,2021-01-13,133 E,133E,124,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58112,Upgradation of two lane with Paved shoulder from Gadchiroli - Mul Section from 189/00 to 229/692 & From km 232/289 to km 233/414 of NH 930 Jhalamala - Balod _ Kusumkasa _ Murumgaon _ Dhanora - Gadchiroli - mul - Chandrapur section (Package 2) on EPC Modein the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58112,108.881,99.881,9.0,0.0,0.917340950211699
58112,2022-01-10,109 E,109E,2023-08-23,S.O. 3764(E).,SO3764E,590,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58112,Upgradation of two lane with Paved shoulder from Gadchiroli - Mul Section from 189/00 to 229/692 & From km 232/289 to km 233/414 of NH 930 Jhalamala - Balod _ Kusumkasa _ Murumgaon _ Dhanora - Gadchiroli - mul - Chandrapur section (Package 2) on EPC Modein the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58112,108.881,99.881,9.0,0.0,0.917340950211699
58113,2019-07-06,2400 E,2400E,2020-12-15,4543 E,4543E,528,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58113,Estimate for the work of improvment of road to two lane with paved shoulder from Bamni Km. 242.150 to near Ashti Km. 284.400 section of NH-353B in the state of Maharashtra on EPC mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58113,113.67,104.0,9.67,0.0,0.9149291809624351
58113,2019-07-06,2401 E,2401E,2020-12-31,4802 E,4802E,544,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58113,Estimate for the work of improvment of road to two lane with paved shoulder from Bamni Km. 242.150 to near Ashti Km. 284.400 section of NH-353B in the state of Maharashtra on EPC mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58113,113.67,104.0,9.67,0.0,0.9149291809624351
58118,2015-10-06,2715 (E),2715E,2016-02-01,S.O 307(E),SO307E,118,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58118,Rehabilitation and upgradation of NH-66 from Km 281/300 to km 332/200 ( Kante-Waked Section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58118,226.55,120.5,106.05,0.048,0.531891414698742
58118,2015-11-16,3191 (E),3191E,2016-03-10,1061 (E),1061E,115,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58118,Rehabilitation and upgradation of NH-66 from Km 281/300 to km 332/200 ( Kante-Waked Section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58118,226.55,120.5,106.05,0.048,0.531891414698742
58118,2015-11-26,3191 (E),3191E,2016-03-10,1065 (E),1065E,105,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58118,Rehabilitation and upgradation of NH-66 from Km 281/300 to km 332/200 ( Kante-Waked Section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58118,226.55,120.5,106.05,0.048,0.531891414698742
58118,2016-03-10,1066 (E),1066E,2016-10-10,3198 (E),3198E,214,0,deduped_nearest_subsequent_3D,False,True,MO/2018/58118,Rehabilitation and upgradation of NH-66 from Km 281/300 to km 332/200 ( Kante-Waked Section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58118,226.55,120.5,106.05,0.048,0.531891414698742
58118,2016-03-10,3191 (E),3191E,2017-08-08,2502 (E),2502E,516,1,deduped_nearest_subsequent_3D,False,True,MO/2018/58118,Rehabilitation and upgradation of NH-66 from Km 281/300 to km 332/200 ( Kante-Waked Section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58118,226.55,120.5,106.05,0.048,0.531891414698742
